,Unnamed: 0,regulator,regulator_id,trn_type,direction,gene_name,gene_product,old_gene_id,new_gene_id,gene_id,source,evidence type
397,426,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1319,PHASTer,
398,427,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1320,PHASTer,
399,428,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,bacteriophage D3 - Orf22,,,ABUW_1321,PHASTer,
400,429,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1322,PHASTer,
401,430,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1323,PHASTer,
402,431,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1324,PHASTer,
403,432,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1325,PHASTer,
404,433,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,lysozyme,,,ABUW_1326,PHASTer,
405,434,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1327,PHASTer,
407,436,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,putative integrase/recombinase protein,,,ABUW_1383,PHASTer,
408,437,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,"transposase, Mutator family",,,ABUW_1385,PHASTer,
409,438,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1386,PHASTer,
410,439,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1387,PHASTer,
411,440,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1388,PHASTer,
412,441,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1389,PHASTer,
413,442,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1390,PHASTer,
414,443,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,nuclease,,,ABUW_1391,PHASTer,
415,444,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,bacteriophage lambda - Bet,,,ABUW_1392,PHASTer,
416,445,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1393,PHASTer,
417,446,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1394,PHASTer,
418,447,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1395,PHASTer,
419,448,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1396,PHASTer,
420,449,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1397,PHASTer,
421,450,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1398,PHASTer,
422,451,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1399,PHASTer,
423,452,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,beta-ribbon domain peptidase S24/S26A/S26B/S26C,,,ABUW_1400,PHASTer,
424,453,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1401,PHASTer,
425,454,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1403,PHASTer,
426,455,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1404,PHASTer,
427,456,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1405,PHASTer,
428,457,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1406,PHASTer,
429,458,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1407,PHASTer,
430,459,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1408,PHASTer,
431,460,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1409,PHASTer,
432,461,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1410,PHASTer,
433,462,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1411,PHASTer,
434,463,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1412,PHASTer,
435,464,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1413,PHASTer,
436,465,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1414,PHASTer,
437,466,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1415,PHASTer,
438,467,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1416,PHASTer,
439,468,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1418,PHASTer,
440,469,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1419,PHASTer,
441,470,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1420,PHASTer,
442,471,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1421,PHASTer,
443,472,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1422,PHASTer,
444,473,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1423,PHASTer,
445,474,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1424,PHASTer,
446,475,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1425,PHASTer,
447,476,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1426,PHASTer,
448,477,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1427,PHASTer,
449,478,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1428,PHASTer,
450,479,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,hypothetical protein,,,ABUW_1429,PHASTer,
451,480,Phage region 5,Pelagi_HTVC010P_NC_020481,Phage region,,,lysozyme-like domain-containing protein,,,ABUW_1430,PHASTer,
452,481,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,shufflon-specific DNA recombinase,,,ABUW_2653,PHASTer,
453,482,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,"lipoprotein, putative",,,ABUW_2654,PHASTer,
454,483,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2655,PHASTer,
455,484,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,"lipoprotein, putative",,,ABUW_2656,PHASTer,
457,486,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2658,PHASTer,
458,487,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2659,PHASTer,
459,488,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2660,PHASTer,
460,489,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,fibronectin type III domain protein,,,ABUW_2661,PHASTer,
461,490,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2662,PHASTer,
462,491,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2663,PHASTer,
463,492,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,putative phage-related protein,,,ABUW_2664,PHASTer,
464,493,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2665,PHASTer,
465,494,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2666,PHASTer,
466,495,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,putative bacteriophage protein,,,ABUW_2667,PHASTer,
467,496,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,"phage-associated protein, family",,,ABUW_2668,PHASTer,
468,497,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,helicase domain-containing terminase-like protein,,,ABUW_2669,PHASTer,
469,498,Phage region 6,Psychr_pOW20_A_NC_020841,Phage region,,,hypothetical protein,,,ABUW_2670,PHASTer,
471,500,AbaM,,regulator,,,,ABUW_RS07245,,ABUW_1486,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
472,501,AbaM,,regulator,,,,ABUW_RS07260,,ABUW_1489,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
473,502,AbaM,,regulator,,,,ABUW_RS18365,,ABUW_3772,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
474,503,AbaM,,regulator,,,,ABUW_RS11870,,ABUW_2439,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
475,504,AbaM,,regulator,,,,ABUW_RS18350,,ABUW_3769,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
476,505,AbaM,,regulator,,,,ABUW_RS18355,,ABUW_3770,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
477,506,AbaM,,regulator,,,,ABUW_RS18375,,ABUW_3774,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
478,507,AbaM,,regulator,,,,ABUW_RS07265,,ABUW_1490,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
479,508,AbaM,,regulator,,,,ABUW_RS07250,,ABUW_1487,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
480,509,AbaM,,regulator,,,,ABUW_RS18385,,ABUW_3776,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
481,510,AbaM,,regulator,,,,ABUW_RS18370,,ABUW_3773,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
482,511,AbaM,,regulator,,,,ABUW_RS07255,,ABUW_1488,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
483,512,AbaM,,regulator,,,,ABUW_RS07270,,ABUW_1491,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
484,513,AbaM,,regulator,,,,ABUW_RS07275,,ABUW_1492,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
485,514,AbaM,,regulator,,,,ABUW_RS07145,,ABUW_1466,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
486,515,AbaM,,regulator,,,,ABUW_RS11840,,ABUW_2433,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
487,516,AbaM,,regulator,,,,ABUW_RS08050,,ABUW_1651,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
488,517,AbaM,,regulator,,,,ABUW_RS11875,,ABUW_2440,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
489,518,AbaM,,regulator,,,,ABUW_RS19150,,ABUW_4025,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
490,519,AbaM,,regulator,,,,ABUW_RS19060,,ABUW_4007,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
491,520,AbaM,,regulator,,,,ABUW_RS19165,,ABUW_4028,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
492,521,AbaM,,regulator,,,,ABUW_RS19145,,ABUW_4024,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
494,523,AbaM,,regulator,,,,ABUW_RS01970,,ABUW_0401,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
495,524,AbaM,,regulator,,,,ABUW_RS19155,,ABUW_4026,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
496,525,AbaM,,regulator,,,,ABUW_RS19115,,ABUW_4019,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
497,526,AbaM,,regulator,,,,ABUW_RS19170,,ABUW_4029,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
498,527,AbaM,,regulator,,,,ABUW_RS19140,,ABUW_4023,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
499,528,AbaM,,regulator,,,,ABUW_RS13115,,ABUW_2702,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
500,529,AbaM,,regulator,,,,ABUW_RS19080,,ABUW_4012,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
502,531,AbaM,,regulator,,,,ABUW_RS19305,,ABUW_4057,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
503,533,AbaM,,regulator,,,,ABUW_RS19065,,ABUW_4008,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
504,534,AbaM,,regulator,,,,ABUW_RS12220,,ABUW_2511,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
505,535,AbaM,,regulator,,,,ABUW_RS19105,,ABUW_4017,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
506,536,AbaM,,regulator,,,,ABUW_RS11885,,ABUW_2442,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
507,537,AbaM,,regulator,,,,ABUW_RS13925,,ABUW_2866,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
508,538,AbaM,,regulator,,,,ABUW_RS20020,,ABUW_4046,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
509,539,AbaM,,regulator,,,,ABUW_RS19595,,ABUW_5002,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
511,541,AbaM,,regulator,,,,ABUW_RS19200,,ABUW_4035,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
512,543,AbaM,,regulator,,,,ABUW_RS19190,,ABUW_4033,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
513,544,AbaM,,regulator,,,,ABUW_RS19235,,ABUW_4042,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
514,545,AbaM,,regulator,,,,ABUW_RS19180,,ABUW_4031,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
515,546,AbaM,,regulator,,,,ABUW_RS10070,,ABUW_2074,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
516,547,AbaM,,regulator,,,,ABUW_RS13010,,ABUW_2679,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
517,548,AbaM,,regulator,,,,ABUW_RS19345,,ABUW_4069,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
518,549,AbaM,,regulator,,,,ABUW_RS08580,,ABUW_1761,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
519,550,AbaM,,regulator,,,,ABUW_RS19300,,ABUW_4056,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
520,551,AbaM,,regulator,,,,ABUW_RS11975,,ABUW_2461,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
521,552,AbaM,,regulator,,,,ABUW_RS10685,,ABUW_2198,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
522,553,AbaM,,regulator,,,,ABUW_RS14775,,ABUW_3045,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
523,554,AbaM,,regulator,,,,ABUW_RS17210,,ABUW_3537,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
524,555,AbaM,,regulator,,,,ABUW_RS18725,,ABUW_3846,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
525,556,AbaM,,regulator,,,,ABUW_RS15925,,ABUW_3279,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
526,557,AbaM,,regulator,,,,ABUW_RS03825,,ABUW_0781,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
527,558,AbaM,,regulator,,,,ABUW_RS15280,,ABUW_3147,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
528,559,AbaM,,regulator,,,,ABUW_RS18190,,ABUW_3737,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
529,560,AbaM,,regulator,,,,ABUW_RS08725,,ABUW_1792,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
530,561,AbaM,,regulator,,,,ABUW_RS02765,,ABUW_0563,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
531,562,AbaM,,regulator,,,,ABUW_RS03465,,ABUW_0704,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
532,563,AbaM,,regulator,,,,ABUW_RS09695,,ABUW_1994,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
533,564,AbaM,,regulator,,,,ABUW_RS17205,,ABUW_3536,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
534,565,AbaM,,regulator,,,,ABUW_RS04295,,ABUW_0875,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
535,566,AbaM,,regulator,,,,ABUW_RS01270,,ABUW_0259,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
536,567,AbaM,,regulator,,,,ABUW_RS13140,,ABUW_2708,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
537,568,AbaM,,regulator,,,,ABUW_RS14740,,ABUW_3037,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
538,569,AbaM,,regulator,,,,ABUW_RS15385,,ABUW_3168,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
539,570,AbaM,,regulator,,,,ABUW_RS17440,,ABUW_3583,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
540,571,AbaM,,regulator,,,,ABUW_RS03380,,ABUW_0687,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
541,572,AbaM,,regulator,,,,ABUW_RS17200,,ABUW_3535,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
542,573,AbaM,,regulator,,,,ABUW_RS02775,,ABUW_0565,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
544,575,AbaM,,regulator,,,,ABUW_RS00585,,ABUW_0118,doi https://doi.org/10.1101/2020.11.17.387936,Differential expression in a abaM AB5075 knockout
545,576,GigC,,TF,+,,cysI,,,ABUW_0643,doi 10.1128/IAI.00180-20,EMSA in AB5075
546,577,GigC,,TF,-,,cysH,,,ABUW_0722,doi 10.1128/IAI.00180-20,expression in AB5075 with gigC KO
547,578,GigC,,TF,-,,cysQ,,,ABUW_2218,doi 10.1128/IAI.00180-20,expression in AB5075 with gigC KO
548,579,GigC,,TF,+,,cysN,,,ABUW_2895,doi 10.1128/IAI.00180-20,expression in AB5075 with gigC KO
549,580,GigC,,TF,+,,cysD,,,ABUW_2806,doi 10.1128/IAI.00180-20,expression in AB5075 with gigC KO
550,581,ABUW_1645,,regulator,4.915216955,,TetR family transcriptional regulator,,,ABUW_2818,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
551,582,ABUW_1645,,regulator,2.301672048,,"transcriptional regulator, TetR family",,,ABUW_1645,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
552,583,ABUW_1645,,regulator,1.708356159,,LrgA family protein,,,ABUW_2408,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
553,584,ABUW_1645,,regulator,1.457183349,,TonB-dependent receptor protein,,,ABUW_0143,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
554,585,ABUW_1645,,regulator,1.371783697,,alkaline phosphatase,,,ABUW_0904,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
555,586,ABUW_1645,,regulator,1.370619141,,hypothetical protein,,,ABUW_0813,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
556,587,ABUW_1645,,regulator,1.365134692,,formylglycine-generating sulfatase  enzyme domain-containing protein,,,ABUW_2921,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
557,588,ABUW_1645,,regulator,1.236190442,,,,,ABUW_2696,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
558,589,ABUW_1645,,regulator,1.226512802,,oxidoreductase,,,ABUW_2122,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
559,590,ABUW_1645,,regulator,1.176246145,,hypothetical protein,,,ABUW_1044,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
560,591,ABUW_1645,,regulator,1.131448712,,hypothetical protein,,,ABUW_0812,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
561,592,ABUW_1645,,regulator,1.0991632,,TonB-dependent receptor,,,ABUW_3403,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
562,593,ABUW_1645,,regulator,1.046470806,fahA,fumarylacetoacetase,,,ABUW_0070,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
563,594,ABUW_1645,,regulator,1.040780318,hppD,4-hydroxyphenylpyruvate dioxygenase,,,ABUW_0066,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
564,595,ABUW_1645,,regulator,1.040300808,,glyoxalase/bleomycin resistance protein/dioxygenase,,,ABUW_0068,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
565,596,ABUW_1645,,regulator,1.010368124,,RtcB family protein,,,ABUW_0651,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
566,597,ABUW_1645,,regulator,0.992285043,,hypothetical protein,,,ABUW_0810,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
567,598,ABUW_1645,,regulator,0.986078588,,phage-related major tail tube protein (FII-like),,,ABUW_0566,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
568,599,ABUW_1645,,regulator,0.979928548,mdfA,chloramphenicol resistance pump cmr,,,ABUW_0337,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
569,600,ABUW_1645,,regulator,0.965603901,,"ABC transporter, ATP-binding protein",,,ABUW_1660,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
570,601,ABUW_1645,,regulator,0.918564326,bfr2,bacterioferritin,,,ABUW_3125,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
571,602,ABUW_1645,,regulator,0.884457817,,DEAD/DEAH box helicase,,,ABUW_0381,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
572,603,ABUW_1645,,regulator,0.855683002,aadA1,aminoglycoside 3''-adenylyltransferase aadA1,,,ABUW_4057,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
573,604,ABUW_1645,,regulator,-0.778440897,,hypothetical protein,,,ABUW_2923,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
574,605,ABUW_1645,,regulator,-0.803105363,,hypothetical protein,,,ABUW_3579,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
575,606,ABUW_1645,,regulator,-0.817472718,,hypothetical protein,,,ABUW_1210,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
576,607,ABUW_1645,,regulator,-0.839692432,katE,catalase,,,ABUW_2436,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
577,608,ABUW_1645,,regulator,-0.840947021,,sulfate transporter,,,ABUW_0259,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
578,609,ABUW_1645,,regulator,-0.845669728,,"type VI secretion system effector, Hcp1 family",,,ABUW_2578,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
579,610,ABUW_1645,,regulator,-0.854295085,,UPF0391 membrane protein,,,ABUW_0053,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
580,611,ABUW_1645,,regulator,-0.871637245,degP,"peptidase S1C, Do",,,ABUW_1027,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
581,612,ABUW_1645,,regulator,-0.878944874,ampC,beta-lactamase ADC7,,,ABUW_1194,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
582,613,ABUW_1645,,regulator,-0.882858345,,putative hemolysin,,,ABUW_2554,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
583,614,ABUW_1645,,regulator,-0.894814047,,hypothetical protein,,,ABUW_1128,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
584,615,ABUW_1645,,regulator,-0.903293993,,hypothetical protein,,,ABUW_1536,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
585,616,ABUW_1645,,regulator,-0.911893193,,EamA-like transporter family protein,,,ABUW_1499,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
586,617,ABUW_1645,,regulator,-0.918789675,,oxidoreductase alpha (molybdopterin) subunit,,,ABUW_0944,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
587,618,ABUW_1645,,regulator,-0.922651828,,hypothetical protein,,,ABUW_1076,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
588,619,ABUW_1645,,regulator,-0.924010289,,acyl-CoA dehydrogenase,,,ABUW_1227,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
589,620,ABUW_1645,,regulator,-0.926969624,acnA,aconitate hydratase 1,,,ABUW_3346,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
