,gene_product,start,strand,cog,gene_name,operon,stop,regulator
USA300HOU_RS07495,3-dehydroquinate synthase,1536644,-,Amino acid transport and metabolism,aroB,"ypiA,aroA,aroB,aroC",1537709.0,CodY
USA300HOU_RS07500,chorismate synthase,1537734,-,Amino acid transport and metabolism,aroC,"ypiA,aroA,aroB,aroC",1538901.0,CodY
USA300HOU_RS07505,hypothetical protein,1539286,-,No COG category,USA300HOU_RS07505,,1539487.0,
USA300HOU_RS07510,nucleoside-diphosphate kinase,1539695,-,Nucleotide transport and metabolism,ndK,"ndK,hepT,ubiE",1540145.0,
USA300HOU_RS07515,heptaprenyl diphosphate synthase subunit II,1540236,-,Coenzyme transport and metabolism,hepT,"ndK,hepT,ubiE",1541181.0,
USA300HOU_RS07520,demethylmenaquinone methyltransferase,1541197,-,Coenzyme transport and metabolism,ubiE,"ndK,hepT,ubiE",1541923.0,
USA300HOU_RS07525,heptaprenyl pyrophosphate synthase subunit A,1541925,-,No COG category,USA300HOU_RS07525,"ndK,hepT,ubiE",1542498.0,
USA300HOU_RS07535,DNA-binding protein HU,1542928,-,"Replication, recombination and repair",huP,huP,1543201.0,
USA300HOU_RS07540,glycerol-3-phosphate dehydrogenase (NAD(P)(+)),1543371,-,Energy production and conversion,gpsA,"gpsA,deR",1544370.0,
USA300HOU_RS07545,ribosome biogenesis GTPase Der,1544386,-,Function unknown,deR,"gpsA,deR",1545697.0,
USA300HOU_RS07550,30S ribosomal protein S1,1545918,-,"Translation, ribosomal structure and biogenesis",rpsA,rpsA,1547094.0,
USA300HOU_RS07570,cytidylate kinase,1547805,-,Nucleotide transport and metabolism,cmK,cmK,1548465.0,
USA300HOU_RS07575,L-asparaginase,1548541,+,Amino acid transport and metabolism,ansB,ansB,1549510.0,
USA300HOU_RS07580,thioredoxin reductase,1549624,-,"Post-translational modification, protein turnover, and chaperones",ypdA,ypdA,1550611.0,
USA300HOU_RS07590,elastin-binding protein EbpS,1551012,-,Cell wall/membrane/envelope biogenesis,ebpS,ebpS,1552473.0,
USA300HOU_RS07595,ATP-dependent DNA helicase RecQ,1552625,-,"Replication, recombination and repair",recQ,"recQ,ypbB",1554005.0,
USA300HOU_RS07600,hypothetical protein,1553994,-,No COG category,ypbB,"recQ,ypbB",1554948.0,
USA300HOU_RS07605,ferredoxin,1555055,+,Energy production and conversion,feR,feR,1555304.0,
USA300HOU_RS07610,hypothetical protein,1555409,-,Function unknown,ribU,ribU,1555955.0,FMN
USA300HOU_RS07620,hypothetical protein,1556551,-,Function unknown,USA300HOU_RS07620,,1557466.0,
USA300HOU_RS07625,hypothetical protein,1557480,-,No COG category,USA300HOU_RS07625,,1557687.0,
USA300HOU_RS07630,hypothetical protein,1557679,-,Function unknown,USA300HOU_RS07630,,1558618.0,
USA300HOU_RS07635,hypothetical protein,1558674,-,Function unknown,USA300HOU_RS07635,,1559592.0,
USA300HOU_RS07640,hypothetical protein,1559682,-,No COG category,USA300HOU_RS07640,,1559934.0,
USA300HOU_RS07645,leucotoxin LukD,1560116,-,Cell wall/membrane/envelope biogenesis,hlgB,"hlgB,hlgB",1561100.0,
USA300HOU_RS07650,gamma-hemolysin subunit A,1561095,-,Cell wall/membrane/envelope biogenesis,hlgB,"hlgB,hlgB",1562034.0,
USA300HOU_RS07655,amidase,1562423,-,Cell wall/membrane/envelope biogenesis,USA300HOU_RS07655,,1563878.0,
USA300HOU_RS07660,phage holin,1563888,-,No COG category,USA300HOU_RS07660,,1564191.0,Genomic Island 5
USA300HOU_RS07665,hypothetical protein,1564326,-,No COG category,USA300HOU_RS07665,,1564626.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07670,hypothetical protein,1564671,-,No COG category,USA300HOU_RS07670,,1564836.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07675,hypothetical protein,1564828,-,No COG category,USA300HOU_RS07675,,1565218.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07680,hypothetical protein,1565217,-,Function unknown,USA300HOU_RS07680,,1566684.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07685,minor structural protein,1566683,-,Function unknown,USA300HOU_RS07685,,1568594.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07690,hypothetical protein,1568609,-,No COG category,USA300HOU_RS07690,,1568900.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07695,peptidase,1568899,-,Function unknown,USA300HOU_RS07695,,1570483.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07700,holin,1570491,-,Function unknown,USA300HOU_RS07700,,1571316.0,"Genomic Island 5,Genomic Island 6"
USA300HOU_RS07705,phage tail tape measure protein,1571315,-,Function unknown,USA300HOU_RS07705,,1577516.0,Genomic Island 6
USA300HOU_RS07715,hypothetical protein,1577729,-,No COG category,USA300HOU_RS07715,,1578080.0,Genomic Island 6
USA300HOU_RS07720,tail protein,1578137,-,Carbohydrate transport and metabolism,USA300HOU_RS07720,,1578593.0,Genomic Island 6
USA300HOU_RS07725,tail protein,1578684,-,No COG category,USA300HOU_RS07725,,1579326.0,Genomic Island 6
USA300HOU_RS07730,hypothetical protein,1579360,-,No COG category,USA300HOU_RS07730,,1579756.0,Genomic Island 6
USA300HOU_RS07735,hypothetical protein,1579756,-,No COG category,USA300HOU_RS07735,,1580158.0,Genomic Island 6
USA300HOU_RS07740,hypothetical protein,1580154,-,No COG category,USA300HOU_RS07740,,1580487.0,Genomic Island 6
USA300HOU_RS07745,phage head-tail adapter protein,1580498,-,No COG category,USA300HOU_RS07745,,1580777.0,Genomic Island 6
USA300HOU_RS07750,phage capsid protein,1580845,-,Function unknown,USA300HOU_RS07750,"clpp2,bas3806",1582009.0,Genomic Island 6
USA300HOU_RS07755,ATP-dependent Clp protease ClpP,1582020,-,"Post-translational modification, protein turnover, and chaperones",clpp2,"clpp2,bas3806",1582794.0,Genomic Island 6
USA300HOU_RS07760,phage portal protein,1582777,-,"Post-translational modification, protein turnover, and chaperones",USA300HOU_RS07760,"clpp2,bas3806",1584016.0,Genomic Island 6
USA300HOU_RS07765,terminase,1584020,-,"Replication, recombination and repair",bas3806,"clpp2,bas3806",1585712.0,Genomic Island 6
USA300HOU_RS07770,terminase,1585701,-,No COG category,USA300HOU_RS07770,"clpp2,bas3806",1586007.0,Genomic Island 6
USA300HOU_RS07775,HNH endonuclease,1586133,-,Defense mechanisms,USA300HOU_RS07775,,1586448.0,Genomic Island 6
USA300HOU_RS07780,transcriptional regulator,1586604,-,Transcription,USA300HOU_RS07780,,1587042.0,Genomic Island 6
USA300HOU_RS07785,DEAD/DEAH box helicase,1587054,-,"Replication, recombination and repair",USA300HOU_RS07785,,1588422.0,Genomic Island 6
USA300HOU_RS07790,nuclease,1588402,-,Function unknown,USA300HOU_RS07790,,1588693.0,Genomic Island 6
USA300HOU_RS07800,hypothetical protein,1589033,-,Function unknown,USA300HOU_RS07800,,1591481.0,Genomic Island 6
USA300HOU_RS07805,hypothetical protein,1591768,-,No COG category,USA300HOU_RS07805,,1591969.0,Genomic Island 6
USA300HOU_RS07815,hypothetical protein,1592185,-,No COG category,USA300HOU_RS07815,,1592572.0,Genomic Island 6
USA300HOU_RS07820,hypothetical protein,1592564,-,No COG category,USA300HOU_RS07820,,1592801.0,Genomic Island 6
USA300HOU_RS07825,hypothetical protein,1592793,-,No COG category,USA300HOU_RS07825,,1592997.0,Genomic Island 6
USA300HOU_RS07830,hypothetical protein,1592993,-,No COG category,USA300HOU_RS07830,,1593200.0,Genomic Island 6
USA300HOU_RS07835,hypothetical protein,1593236,-,No COG category,USA300HOU_RS07835,,1593773.0,Genomic Island 6
USA300HOU_RS07840,hypothetical protein,1593765,-,No COG category,USA300HOU_RS07840,,1594014.0,Genomic Island 6
USA300HOU_RS07845,hypothetical protein,1594028,-,No COG category,USA300HOU_RS07845,,1594271.0,Genomic Island 6
USA300HOU_RS07855,hypothetical protein,1594488,-,Function unknown,USA300HOU_RS07855,,1594746.0,Genomic Island 6
USA300HOU_RS07860,PVL family protein,1594745,-,No COG category,USA300HOU_RS07860,,1595147.0,Genomic Island 6
USA300HOU_RS07870,DNA polymerase,1595344,-,"Replication, recombination and repair",USA300HOU_RS07870,,1597297.0,Genomic Island 6
USA300HOU_RS07875,hypothetical protein,1597364,-,Function unknown,USA300HOU_RS07875,,1597922.0,Genomic Island 6
USA300HOU_RS07880,nuclease,1597947,-,Function unknown,USA300HOU_RS07880,,1599114.0,Genomic Island 6
USA300HOU_RS07885,hypothetical protein,1599110,-,No COG category,USA300HOU_RS07885,,1599473.0,Genomic Island 6
USA300HOU_RS07890,hypothetical protein,1599486,-,No COG category,USA300HOU_RS07890,,1599771.0,Genomic Island 6
USA300HOU_RS07895,hypothetical protein,1599751,-,No COG category,USA300HOU_RS07895,,1600054.0,Genomic Island 6
USA300HOU_RS07900,hypothetical protein,1600046,-,No COG category,USA300HOU_RS07900,,1600364.0,Genomic Island 6
USA300HOU_RS07910,helix-turn-helix domain-containing protein,1600629,-,No COG category,USA300HOU_RS07910,,1600893.0,Genomic Island 6
USA300HOU_RS07920,hypothetical protein,1601200,+,No COG category,USA300HOU_RS07920,,1601419.0,"Genomic Island 6,Genomic Island 7"
USA300HOU_RS07930,transcriptional regulator,1602027,+,Function unknown,USA300HOU_RS07930,,1602357.0,"Genomic Island 6,Genomic Island 7"
USA300HOU_RS07935,hypothetical protein,1602369,+,Function unknown,USA300HOU_RS07935,,1602831.0,"Genomic Island 6,Genomic Island 7"
USA300HOU_RS07940,hypothetical protein,1602848,+,No COG category,USA300HOU_RS07940,,1603283.0,"Genomic Island 6,Genomic Island 7"
USA300HOU_RS07945,hypothetical protein,1603311,+,No COG category,USA300HOU_RS07945,,1603707.0,Genomic Island 7
USA300HOU_RS07950,hypothetical protein,1603796,+,No COG category,USA300HOU_RS07950,,1603943.0,Genomic Island 7
USA300HOU_RS07955,hypothetical protein,1603939,-,No COG category,USA300HOU_RS07955,,1604554.0,Genomic Island 7
USA300HOU_RS07960,site-specific integrase,1604679,+,"Replication, recombination and repair",USA300HOU_RS07960,,1605885.0,Genomic Island 7
USA300HOU_RS07970,hypothetical protein,1607946,-,Function unknown,USA300HOU_RS07970,,1608876.0,
USA300HOU_RS07975,two-component sensor histidine kinase,1609120,-,Signal transduction mechanisms,resE,"resE,resD",1610872.0,Rex
USA300HOU_RS07980,DNA-binding response regulator,1610852,-,Signal transduction mechanisms,resD,"resE,resD",1611578.0,Rex
USA300HOU_RS07985,pseudouridine synthase B,1611710,-,"Translation, ribosomal structure and biogenesis",rluB,rluB,1612448.0,
USA300HOU_RS07990,SMC-Scp complex subunit ScpB,1612440,-,Transcription,scpB,,1612983.0,
USA300HOU_RS07995,segregation and condensation protein A,1612975,-,Function unknown,scpA,scpA,1613707.0,
USA300HOU_RS08000,hypothetical protein,1613798,+,Function unknown,USA300HOU_RS08000,,1614305.0,
USA300HOU_RS08005,tyrosine recombinase XerD,1614382,-,"Replication, recombination and repair",xerD,"xerD,fuR,nudF",1615270.0,
USA300HOU_RS08010,transcriptional repressor,1615318,-,Inorganic ion transport and metabolism,fuR,"xerD,fuR,nudF",1615768.0,PerR
USA300HOU_RS08015,ADP-ribose pyrophosphatase,1615872,-,Nucleotide transport and metabolism,nudF,"xerD,fuR,nudF",1616415.0,
USA300HOU_RS08020,oxidoreductase,1616496,+,Energy production and conversion,lolS,lolS,1617405.0,
USA300HOU_RS08025,hypothetical protein,1617620,-,No COG category,USA300HOU_RS08025,,1617869.0,
USA300HOU_RS08030,SDR family oxidoreductase,1617884,-,Function unknown,USA300HOU_RS08030,,1618640.0,
USA300HOU_RS08035,pyrroline-5-carboxylate reductase,1618781,+,Amino acid transport and metabolism,proC,proC,1619597.0,
USA300HOU_RS08040,ribonuclease Z,1619701,-,Function unknown,rnZ,rnZ,1620622.0,
USA300HOU_RS08045,glucose-6-phosphate dehydrogenase,1620934,+,Carbohydrate transport and metabolism,zwF,zwF,1622419.0,
USA300HOU_RS08050,AraC family transcriptional regulator,1622621,+,Transcription,graE,graE,1623515.0,
USA300HOU_RS08055,alpha-glucosidase,1623597,-,Carbohydrate transport and metabolism,malA,"malA,malR",1625247.0,"MalR,CcpA"
USA300HOU_RS08060,LacI family transcriptional regulator,1625262,-,Transcription,malR,"malA,malR",1626282.0,"MalR,CcpA"
USA300HOU_RS08070,glyoxalase,1626475,-,Amino acid transport and metabolism,USA300HOU_RS08070,,1626847.0,
USA300HOU_RS08075,"phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)",1627065,-,Carbohydrate transport and metabolism,gnD,"gnD,yqjE",1628472.0,
USA300HOU_RS08080,hypothetical protein,1628539,-,Amino acid transport and metabolism,yqjE,"gnD,yqjE",1629673.0,
USA300HOU_RS08085,hypothetical protein,1629935,+,No COG category,USA300HOU_RS08085,,1630115.0,
USA300HOU_RS08090,membrane protein,1630241,-,Function unknown,yqjA,"yqjA,yqiW",1631222.0,
USA300HOU_RS08095,hypothetical protein,1631235,-,Function unknown,yqiW,"yqjA,yqiW",1631673.0,
USA300HOU_RS08100,2-oxoglutarate dehydrogenase E2,1632023,-,Lipid transport and metabolism,sucB,"sucB,bfmbaB,bfmbaA,lpD",1633298.0,
USA300HOU_RS08105,2-oxoisovalerate dehydrogenase subunit beta,1633310,-,Energy production and conversion,bfmbaB,"sucB,bfmbaB,bfmbaA,lpD",1634294.0,
USA300HOU_RS08110,2-oxoisovalerate dehydrogenase subunit alpha,1634293,-,Energy production and conversion,bfmbaA,"sucB,bfmbaB,bfmbaA,lpD",1635286.0,
USA300HOU_RS08115,dihydrolipoyl dehydrogenase,1635301,-,Energy production and conversion,lpD,"sucB,bfmbaB,bfmbaA,lpD",1636723.0,
USA300HOU_RS08120,DNA repair protein RecN,1636873,-,"Replication, recombination and repair",recN,"recN,argR",1638553.0,ArgR
USA300HOU_RS08125,arginine repressor,1638568,-,Transcription,argR,"recN,argR",1639021.0,ArgR
USA300HOU_RS08130,geranyltranstransferase,1639452,-,Coenzyme transport and metabolism,ispA,"ispA,xseB,xseA,nusB",1640334.0,
USA300HOU_RS08135,exodeoxyribonuclease 7 small subunit,1640311,-,"Replication, recombination and repair",xseB,"ispA,xseB,xseA,nusB",1640542.0,
USA300HOU_RS08140,exodeoxyribonuclease 7 large subunit,1640534,-,"Replication, recombination and repair",xseA,"ispA,xseB,xseA,nusB",1641872.0,
USA300HOU_RS08145,N utilization substance protein B,1641888,-,Transcription,nusB,"ispA,xseB,xseA,nusB",1642278.0,
USA300HOU_RS08150,hypothetical protein,1642337,-,Function unknown,USA300HOU_RS08150,"accC,accB",1642700.0,
USA300HOU_RS08155,acetyl-CoA carboxylase biotin carboxylase subunit,1642714,-,Lipid transport and metabolism,accC,"accC,accB",1644070.0,
USA300HOU_RS08160,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit,1644069,-,Lipid transport and metabolism,accB,"accC,accB",1644534.0,
USA300HOU_RS08165,elongation factor P,1645007,-,"Translation, ribosomal structure and biogenesis",efP,"efP,pepQ",1645565.0,
USA300HOU_RS08170,peptidase M24,1645590,-,Amino acid transport and metabolism,pepQ,"efP,pepQ",1646652.0,
USA300HOU_RS08175,hypothetical protein,1646756,+,No COG category,USA300HOU_RS08175,,1647338.0,
USA300HOU_RS08180,membrane protein,1647351,+,No COG category,USA300HOU_RS08180,,1647570.0,
USA300HOU_RS08185,octanoyltransferase,1647633,-,Coenzyme transport and metabolism,lipM,lipM,1648464.0,CodY
USA300HOU_RS08190,rhodanese,1648621,+,Inorganic ion transport and metabolism,yqhL,yqhL,1649008.0,CodY
USA300HOU_RS08195,glycine dehydrogenase,1649372,-,Amino acid transport and metabolism,gcvpB,"gcvpB,gcvpA,gcvT",1650845.0,Glycine
USA300HOU_RS08200,glycine dehydrogenase,1650837,-,Amino acid transport and metabolism,gcvpA,"gcvpB,gcvpA,gcvT",1652184.0,Glycine
USA300HOU_RS08205,aminomethyltransferase,1652203,-,Amino acid transport and metabolism,gcvT,"gcvpB,gcvpA,gcvT",1653295.0,Glycine
USA300HOU_RS08210,shikimate kinase,1653453,-,Amino acid transport and metabolism,aroK,aroK,1653978.0,
USA300HOU_RS08220,competence protein ComGF,1654210,-," Intracellular trafficking, secretion, and vesicular transport",comgF,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1654708.0,GraS
USA300HOU_RS08225,hypothetical protein,1654625,-,No COG category,USA300HOU_RS08225,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1654946.0,
USA300HOU_RS08230,competence protein ComGD,1654911,-," Intracellular trafficking, secretion, and vesicular transport",gspH,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1655358.0,
USA300HOU_RS08235,competence protein ComGC,1655335,-," Intracellular trafficking, secretion, and vesicular transport",comgC,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1655647.0,
USA300HOU_RS08240,competence protein ComGB,1655660,-," Intracellular trafficking, secretion, and vesicular transport",comgB,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1656731.0,
USA300HOU_RS08245,hypothetical protein,1656702,-," Intracellular trafficking, secretion, and vesicular transport",gspE,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1657677.0,
USA300HOU_RS08250,hydroxyacylglutathione hydrolase,1657728,-,Function unknown,yqgX,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1658352.0,
USA300HOU_RS08255,hypothetical protein,1658348,-,Function unknown,USA300HOU_RS08255,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1658678.0,
USA300HOU_RS08260,glucokinase,1658677,-,Carbohydrate transport and metabolism,glK,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1659664.0,
USA300HOU_RS08265,hypothetical protein,1659660,-,Function unknown,USA300HOU_RS08265,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1659864.0,
USA300HOU_RS08270,rhomboid family intramembrane serine protease,1659844,-,Function unknown,glpG,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1661308.0,
USA300HOU_RS08275,5-formyltetrahydrofolate cyclo-ligase,1661319,-,Coenzyme transport and metabolism,fthC,"comgF,gspH,comgC,comgB,gspE,yqgX,glK,glpG,fthC",1661859.0,
USA300HOU_RS08280,50S ribosomal protein L33,1662067,-,"Translation, ribosomal structure and biogenesis",rpmg2,rpmg2,1662217.0,
USA300HOU_RS08285,penicillin-binding protein 3,1662329,-,Cell wall/membrane/envelope biogenesis,pbp2B,pbp2B,1664405.0,
USA300HOU_RS08290,superoxide dismutase,1664525,-,Inorganic ion transport and metabolism,sodA,sodA,1665125.0,CodY
USA300HOU_RS08295,transcriptional repressor,1665401,-,Transcription,zurR,"zurR,zurM,zurA",1665812.0,Zur
USA300HOU_RS08300,iron ABC transporter permease,1665798,-,Inorganic ion transport and metabolism,zurM,"zurR,zurM,zurA",1666662.0,Zur
USA300HOU_RS08305,zinc ABC transporter ATP-binding protein,1666703,-,Inorganic ion transport and metabolism,zurA,"zurR,zurM,zurA",1667489.0,Zur
USA300HOU_RS08310,endonuclease,1667614,-,"Replication, recombination and repair",nfO,"nfO,cshB",1668505.0,
USA300HOU_RS08315,DEAD/DEAH box family ATP-dependent RNA helicase,1668514,-,"Replication, recombination and repair",cshB,"nfO,cshB",1669861.0,
USA300HOU_RS08320,Nif3-like dinuclear metal center hexameric protein,1669974,-,Function unknown,yqfO,"yqfO,trmK",1671075.0,
USA300HOU_RS08325,tRNA methyltransferase,1671077,-,Function unknown,trmK,"yqfO,trmK",1671755.0,
USA300HOU_RS08330,RNA polymerase sigma factor SigA,1671885,-,Transcription,rpoD,rpoD,1672992.0,
USA300HOU_RS08335,DNA primase,1673215,-,"Replication, recombination and repair",dnaG,"dnaG,yqfL",1675015.0,
USA300HOU_RS08340,phosphoenolpyruvate synthetase regulatory protein,1675075,-,Function unknown,yqfL,"dnaG,yqfL",1675894.0,
USA300HOU_RS08345,hypothetical protein,1675904,-,Transcription,ccpN,,1676528.0,
USA300HOU_RS08350,glycine--tRNA ligase,1676862,+,"Translation, ribosomal structure and biogenesis",glyqS,glyqS,1678254.0,T-box(Gly)
USA300HOU_RS08355,DNA repair protein RecO,1678403,-,"Replication, recombination and repair",recO,"recO,erA,cdD,dgkA,ybeY,phoH",1679150.0,
USA300HOU_RS08360,GTPase Era,1679177,-,Cell wall/membrane/envelope biogenesis,erA,"recO,erA,cdD,dgkA,ybeY,phoH",1680077.0,
USA300HOU_RS08365,cytidine deaminase,1680077,-,Nucleotide transport and metabolism,cdD,"recO,erA,cdD,dgkA,ybeY,phoH",1680482.0,
USA300HOU_RS08370,diacylglycerol kinase,1680492,-,Cell wall/membrane/envelope biogenesis,dgkA,"recO,erA,cdD,dgkA,ybeY,phoH",1680837.0,
USA300HOU_RS08375,endoribonuclease YbeY,1680839,-,Function unknown,ybeY,"recO,erA,cdD,dgkA,ybeY,phoH",1681307.0,
USA300HOU_RS08380,PhoH family protein,1681307,-,Signal transduction mechanisms,phoH,"recO,erA,cdD,dgkA,ybeY,phoH",1682255.0,
USA300HOU_RS08385,hypothetical protein,1682558,-,No COG category,USA300HOU_RS08385,"yqfA,yqeZ",1683257.0,
USA300HOU_RS08390,hypothetical protein,1683273,-,Function unknown,yqfA,"yqfA,yqeZ",1684263.0,
USA300HOU_RS08395,hypothetical protein,1684280,-,"Post-translational modification, protein turnover, and chaperones",yqeZ,"yqfA,yqeZ",1684964.0,
USA300HOU_RS08400,30S ribosomal protein S21,1685207,-,"Translation, ribosomal structure and biogenesis",rpsU,rpsU,1685384.0,
USA300HOU_RS08405,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))- methylthiotransferase MtaB,1685676,-,"Translation, ribosomal structure and biogenesis",yqeV,"yqeV,rsmE,prmA,dnaJ",1687023.0,
USA300HOU_RS08410,16S rRNA (uracil(1498)-N(3))-methyltransferase,1687029,-,Function unknown,rsmE,"yqeV,rsmE,prmA,dnaJ",1687782.0,
USA300HOU_RS08415,ribosomal protein L11 methyltransferase,1687783,-,"Translation, ribosomal structure and biogenesis",prmA,"yqeV,rsmE,prmA,dnaJ",1688722.0,WalR
USA300HOU_RS08420,molecular chaperone DnaJ,1688725,-,"Post-translational modification, protein turnover, and chaperones",dnaJ,"yqeV,rsmE,prmA,dnaJ",1689865.0,"HrcA,CtsR,WalR"
USA300HOU_RS08425,molecular chaperone DnaK,1690000,-,"Post-translational modification, protein turnover, and chaperones",dnaK,"dnaK,grpE,hrcA,hemN",1691833.0,"HrcA,CtsR"
USA300HOU_RS08430,nucleotide exchange factor GrpE,1691901,-,"Post-translational modification, protein turnover, and chaperones",grpE,"dnaK,grpE,hrcA,hemN",1692528.0,"HrcA,CtsR,WalR"
USA300HOU_RS08435,HrcA family transcriptional regulator,1692559,-,Transcription,hrcA,"dnaK,grpE,hrcA,hemN",1693537.0,"HrcA,CtsR,WalR"
USA300HOU_RS08440,coproporphyrinogen III oxidase,1693636,-,Coenzyme transport and metabolism,hemN,"dnaK,grpE,hrcA,hemN",1694761.0,
USA300HOU_RS08450,elongation factor 4,1695323,-,Cell wall/membrane/envelope biogenesis,lepA,lepA,1697147.0,
USA300HOU_RS08455,30S ribosomal protein S20,1697492,+,"Translation, ribosomal structure and biogenesis",rpsT,rpsT,1697744.0,
USA300HOU_RS08460,DNA polymerase III subunit delta,1697788,-,"Replication, recombination and repair",holA,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1698763.0,
USA300HOU_RS08465,DNA internalization-related competence protein ComEC/Rec2,1698819,-,Function unknown,comeC,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1700967.0,
USA300HOU_RS08470,ComE operon protein 2,1701025,-,Nucleotide transport and metabolism,comeB,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1701487.0,
USA300HOU_RS08475,competence protein ComE,1701578,-,"Replication, recombination and repair",comeA,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1702265.0,
USA300HOU_RS08480,SAM-dependent methyltransferase,1702304,-,"Secondary metabolites biosynthesis, transport, and catabolism",yqeM,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1703021.0,
USA300HOU_RS08485,ribosome silencing factor RsfS,1703023,-,Function unknown,rsfS,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1703377.0,
USA300HOU_RS08490,haloacid dehalogenase,1703377,-,Coenzyme transport and metabolism,yqeK,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1703962.0,
USA300HOU_RS08495,nicotinate-nicotinamide nucleotide adenylyltransferase,1703951,-,Coenzyme transport and metabolism,nadD,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1704521.0,
USA300HOU_RS08500,RNA-binding protein,1704523,-,"Translation, ribosomal structure and biogenesis",yhbY,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1704814.0,
USA300HOU_RS08505,shikimate dehydrogenase,1704817,-,Amino acid transport and metabolism,aroE,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1705624.0,
USA300HOU_RS08510,ribosome biogenesis GTPase YqeH,1705637,-,Function unknown,yqeH,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1706738.0,
USA300HOU_RS08515,hypothetical protein,1706738,-,Function unknown,yqeG,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1707266.0,
USA300HOU_RS08520,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,1707285,-,Nucleotide transport and metabolism,mtnN,"holA,comeC,comeB,comeA,yqeM,rsfS,yqeK,nadD,yhbY,aroE,yqeH,yqeG,mtnN",1707972.0,
USA300HOU_RS08530,hypothetical protein,1708285,+,No COG category,USA300HOU_RS08530,,1708555.0,
USA300HOU_RS08535,enterotoxin,1708756,-,Function unknown,USA300HOU_RS08535,,1709461.0,
USA300HOU_RS08540,hypothetical protein,1709922,-,Function unknown,USA300HOU_RS08540,,1711143.0,
USA300HOU_RS08545,iron transporter,1711431,-,Inorganic ion transport and metabolism,ycsG,,1712661.0,CcpA
USA300HOU_RS08550,hypothetical protein,1712673,-,Function unknown,ybgL,"ybgL,accC,accB,kipA,kipI",1713426.0,CcpA
USA300HOU_RS08555,acetyl-CoA carboxylase biotin carboxylase subunit,1713425,-,Lipid transport and metabolism,accC,"ybgL,accC,accB,kipA,kipI",1714787.0,CcpA
USA300HOU_RS08560,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit,1714800,-,Lipid transport and metabolism,accB,"ybgL,accC,accB,kipA,kipI",1715250.0,CcpA
USA300HOU_RS08565,allophanate hydrolase,1715251,-,Amino acid transport and metabolism,kipA,"ybgL,accC,accB,kipA,kipI",1716262.0,CcpA
USA300HOU_RS08570,allophanate hydrolase,1716251,-,Amino acid transport and metabolism,kipI,"ybgL,accC,accB,kipA,kipI",1716986.0,CcpA
USA300HOU_RS08575,transcription elongation factor GreA,1717311,-,Transcription,greA,"greA,udK,yegQ,yrrN,yrrM",1717788.0,
